"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Gurov V.S.; Mazin M.A.; Narvsky A.S.; Shalyto A.A.","Gurov, V.S. (57191849403); Mazin, M.A. (23028327500); Narvsky, A.S. (23028223800); Shalyto, A.A. (56131789500)","57191849403; 23028327500; 23028223800; 56131789500","Tools for support of automata-based programming","2007","Programming and Computer Software","33","6","","343","355","15","10.1134/S0361768807060059","https://www.scopus.com/pages/publications/36749062454?origin=resultslist","Article","Final","","Scopus","2-s2.0-36749062454"
"Ziarek L.; Schatz P.; Jagannathan S.","Ziarek, Lukasz (15047308600); Schatz, Philip (15047050600); Jagannathan, Suresh (57202888433)","15047308600; 15047050600; 57202888433","Stabilizers: A modular checkpointing abstraction for concurrent functional programs","2006","ACM SIGPLAN Notices","41","9","","136","147","6","10.1145/1160074.1159822","https://www.scopus.com/pages/publications/33750388011?origin=resultslist","Article","Final","","Scopus","2-s2.0-33750388011"
"Lancia M.; Puccinelli R.; Lombardi F.","Lancia, Maurizio (6701430997); Puccinelli, Roberto (23986492400); Lombardi, Flavio (13605771800)","6701430997; 23986492400; 13605771800","Feasibility and benefits of migrating towards JEE: A real life case","2007","ACM International Conference Proceeding Series","272","","","13","20","3","10.1145/1294325.1294328","https://www.scopus.com/pages/publications/41149128825?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-41149128825"
"Andrei Ş.; Cheng A.M.K.","Andrei, Ştefan (6603962607); Cheng, Albert Mo Kim (7402075079)","6603962607; 7402075079","Faster verification of RTL-specified systems via decomposition and constraint extension","2006","Proceedings - Real-Time Systems Symposium","","","4032337","67","76","9","10.1109/RTSS.2006.23","https://www.scopus.com/pages/publications/38949105496?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-38949105496"
"Zhao L.; Renyi L.; Nan L.","Zhao, Li (7404455361); Renyi, Liu (12142942200); Nan, Liu (57212011773)","7404455361; 12142942200; 57212011773","The discussion of crucial techniques in the emergency solution of special equipment security system","2007","Proceedings of SPIE - The International Society for Optical Engineering","6754","PART 2","675432","","","0","10.1117/12.765243","https://www.scopus.com/pages/publications/36248940782?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-36248940782"
"Conti G.; Andreolli M.; Piffer S.; De Amicis R.","Conti, Giuseppe (35323914000); Andreolli, Michele (25931407400); Piffer, Stefano (16231150100); De Amicis, Raffaele (14008154100)","35323914000; 25931407400; 16231150100; 14008154100","A 3D Web based geographical information system for regional planning","2008","WEBIST 2008 - 4th International Conference on Web Information Systems and Technologies, Proceedings","2","","","155","160","4","","https://www.scopus.com/pages/publications/58149173370?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-58149173370"
"Haldiman N.; Denker M.; Nierstrasz O.","Haldiman, Niklaus (24467888600); Denker, Marcus (13104140000); Nierstrasz, Oscar (6602127759)","24467888600; 13104140000; 6602127759","Practical, pluggable types","2007","ACM International Conference Proceeding Series","286","","","183","204","4","10.1145/1352678.1352690","https://www.scopus.com/pages/publications/77954451087?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77954451087"
"Harmon T.; Klefstad R.","Harmon, Trevor (13608118800); Klefstad, Raymond (6507982040)","13608118800; 6507982040","Toward a unified standard for worst-case execution time annotations in real-time java","2007","Proceedings - 21st International Parallel and Distributed Processing Symposium, IPDPS 2007; Abstracts and CD-ROM","","","4228074","","","9","10.1109/IPDPS.2007.370346","https://www.scopus.com/pages/publications/34548757842?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-34548757842"
"Giese H.; Vilbig A.","Giese, Holger (7006595209); Vilbig, Alexander (6506124669)","7006595209; 6506124669","Separation of non-orthogonal concerns in software architecture and design","2006","Software and Systems Modeling","5","2","","136","169","10","10.1007/s10270-005-0103-4","https://www.scopus.com/pages/publications/33745156064?origin=resultslist","Article","Final","","Scopus","2-s2.0-33745156064"
"Sánchez C.; Triana E.; Romero E.","Sánchez, César (57200734101); Triana, Edwin (23398795700); Romero, Eduardo (35410216600)","57200734101; 23398795700; 35410216600","A flexible web oriented Telehealth platform using a RIM-HL7 Based Model","2008","EATIS 2008 - Proceedings of the 2008 Euro American Conference on Telematics and Information Systems","","","1621094","","","2","10.1145/1621087.1621094","https://www.scopus.com/pages/publications/70350651504?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-70350651504"
"Bartsch M.; Harrison R.","Bartsch, Marc (23134563100); Harrison, Rachel (57200948126)","23134563100; 57200948126","An exploratory study of the effect of aspect-oriented programming on maintainability","2008","Software Quality Journal","16","1","","23","44","40","10.1007/s11219-007-9022-7","https://www.scopus.com/pages/publications/37849026042?origin=resultslist","Article","Final","","Scopus","2-s2.0-37849026042"
"Singh V.K.; Schulzrinne H.; Miao K.","Singh, Vishal K. (57199964753); Schulzrinne, Henning (7006775893); Miao, Kai (35240558000)","57199964753; 7006775893; 35240558000","DYSWIS: An architecture for automated diagnosis of networks","2008","NOMS 2008 - IEEE/IFIP Network Operations and Management Symposium: Pervasive Management for Ubiquitous Networks and Services","","","4575230","851","854","9","10.1109/NOMS.2008.4575230","https://www.scopus.com/pages/publications/51849117808?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-51849117808"
"Yodaiken V.; Dougan C.","Yodaiken, Victor (6507725557); Dougan, Cort (24334569900)","6507725557; 24334569900","Active semantically aware hard real-time security hypervisors","2008","CSIIRW'08 - 4th Annual Cyber Security and Information Intelligence Research Workshop: Developing Strategies to Meet the Cyber Security and Information Intelligence Challenges Ahead","","","a24","","","0","10.1145/1413140.1413168","https://www.scopus.com/pages/publications/78650760237?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-78650760237"
"Van Snyder W.","Van Snyder, W. (6506304687)","6506304687","The benefits of posing application software as a language interpreter","2008","Software - Practice and Experience","38","5","","509","522","1","10.1002/spe.845","https://www.scopus.com/pages/publications/41849138618?origin=resultslist","Article","Final","","Scopus","2-s2.0-41849138618"
"Khalgui M.","Khalgui, Mohamed (23667414900)","23667414900","A deployment methodology of real-time industrial control applications in distributed controllers","2008","Computers in Industry","59","5","","450","462","4","10.1016/j.compind.2007.12.008","https://www.scopus.com/pages/publications/41649085750?origin=resultslist","Article","Final","","Scopus","2-s2.0-41649085750"
"Trentini A.; Micucci D.","Trentini, Andrea (55906581400); Micucci, Daniela (55913239600)","55906581400; 55913239600","Plan validation via Petri Nets in the Real-Time Performers Java framework","2005","Proceedings of the ACM Symposium on Applied Computing","2","","","1534","1538","0","10.1145/1066677.1067022","https://www.scopus.com/pages/publications/33644534465?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-33644534465"
"Kolltveit H.; Hvasshovd S.-O.","Kolltveit, Heine (23389617700); Hvasshovd, Svein-Olaf (6507348949)","23389617700; 6507348949","Efficient high availability commit processing","2008","ARES 2008 - 3rd International Conference on Availability, Security, and Reliability, Proceedings","","","","64","71","2","10.1109/ARES.2008.78","https://www.scopus.com/pages/publications/49049121463?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-49049121463"
"Donzelli P.; Zelkowitz M.; Basili V.; Allard D.; Meyer K.N.","Donzelli, Paolo (35858199200); Zelkowitz, Marvin (35847115400); Basili, Victor (35594316800); Allard, Dan (21742264300); Meyer, Kenneth N. (8649951400)","35858199200; 35847115400; 35594316800; 21742264300; 8649951400","Evaluating COTS component dependability in context","2005","IEEE Software","22","4","","46","53","7","10.1109/MS.2005.91","https://www.scopus.com/pages/publications/22944451790?origin=resultslist","Article","Final","","Scopus","2-s2.0-22944451790"
"Wu C.-H.; Kuo T.-W.; Chang L.P.","Wu, Chin-Hsien (35274074600); Kuo, Tei-Wei (7401533801); Chang, Li Ping (15831207000)","35274074600; 7401533801; 15831207000","An Efficient B-Tree Layer Implementation for Flash-Memory Storage Systems","2007","ACM Transactions on Embedded Computing Systems","6","3","","19","","130","10.1145/1275986.1275991","https://www.scopus.com/pages/publications/85021210434?origin=resultslist","Article","Final","","Scopus","2-s2.0-85021210434"
"Spring J.H.; Privat J.; Guerraoui R.; Vitek J.","Spring, Jesper H. (22735769500); Privat, Jean (24071351300); Guerraoui, Rachid (7006237459); Vitek, Jan (7101797042)","22735769500; 24071351300; 7006237459; 7101797042","StreamFlex: High-throughput stream programming in Java","2007","ACM SIGPLAN Notices","42","10","","211","228","27","","https://www.scopus.com/pages/publications/57549106654?origin=resultslist","Article","Final","","Scopus","2-s2.0-57549106654"
"Piedrafita R.; Villarroel J.L.","Piedrafita, Ramón (25823568200); Villarroel, José Luis (6701677376)","25823568200; 6701677376","Evaluation of sequential function charts execution techniques. The active steps algorithm","2008","IEEE International Conference on Emerging Technologies and Factory Automation, ETFA","","","4638376","74","81","3","10.1109/ETFA.2008.4638376","https://www.scopus.com/pages/publications/56349166626?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-56349166626"
"Krishnaswami N.; Aldrich J.","Krishnaswami, Neel (57203668800); Aldrich, Jonathan (7102901035)","57203668800; 7102901035","Permission-based ownership: Encapsulating state in higher-order typed languages","2005","ACM SIGPLAN Notices","40","6","","96","106","5","10.1145/1064978.1065023","https://www.scopus.com/pages/publications/33745286793?origin=resultslist","Article","Final","","Scopus","2-s2.0-33745286793"
"Goel A.; Feng W.-C.; Maier D.; Feng W.-C.; Walpole J.","Goel, Ashvin (55417848300); Feng, Wu-Chang (57203797907); Maier, David (7103065333); Feng, Wu-Chi (7402350774); Walpole, Jonathan (7005884971)","55417848300; 57203797907; 7103065333; 7402350774; 7005884971","Forensix: A robust, high-performance reconstruction system","2005","Proceedings - International Conference on Distributed Computing Systems","","","","","","51","10.1109/ICDCSW.2005.62","https://www.scopus.com/pages/publications/84960382252?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84960382252"
"Gruian F.; Roop P.; Salcic Z.; Radojevic I.","Gruian, Flavius (6508103841); Roop, Partha (6602395877); Salcic, Zoran (7003306034); Radojevic, Ivan (8514156300)","6508103841; 6602395877; 7003306034; 8514156300","The SystemJ approach to system-level design","2006","Proceedings - Fourth ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'06","","","1695918","149","158","20","","https://www.scopus.com/pages/publications/40949127291?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-40949127291"
"Boyland J.T.; Retert W.","Boyland, John Tang (6701583294); Retert, William (8393443800)","6701583294; 8393443800","Connecting effect and uniqueness with adoption","2005","Conference Record of the Annual ACM Symposium on Principles of Programming Languages","","","","283","295","39","","https://www.scopus.com/pages/publications/29144532668?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-29144532668"
"Burns A.; Wellings A.J.","Burns, A. (54889662900); Wellings, Andy J. (7004269213)","54889662900; 7004269213","Programming execution-time servers in Ada 2005","2008","Ada User Journal","29","1","","54","58","0","","https://www.scopus.com/pages/publications/44649169746?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-44649169746"
"Ibrahim M.N.; Mahamad S.; Khalid K.S.; Mazlan E.M.; Ridzuan R.S.Md.","Ibrahim, Mohammad Noor (55413616300); Mahamad, Saipunidzam (36727721600); Khalid, Khairul Shafee (55779911400); Mazlan, Eliza Mazmee (35272711000); Ridzuan, Redza Shafique Md. (55780259300)","55413616300; 36727721600; 55779911400; 35272711000; 55780259300","Controlling electrical appliances using an open source technology","2008","Innovations and Advanced Techniques in Systems, Computing Sciences and Software Engineering","","","","429","434","0","10.1007/978-1-4020-8735-6_80","https://www.scopus.com/pages/publications/84879638519?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84879638519"
"Masuda H.; Murata K.; Yasutome S.; Shibuya Y.; Nakanishi M.","Masuda, Hideo (55106323500); Murata, Kazuyoshi (7403723096); Yasutome, Seigo (6506793784); Shibuya, Yu (17346932700); Nakanishi, Michio (7403133296)","55106323500; 7403723096; 6506793784; 17346932700; 7403133296","An integrated moodle system using VM technology to achieve higher availability and lower TCO","2008","Proceedings ACM SIGUCCS User Services Conference","","","","315","318","6","10.1145/1449956.1450049","https://www.scopus.com/pages/publications/63449121026?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-63449121026"
"Lee J.; Kim J.; Jang C.; Kim S.; Egger B.; Kim K.; Han S.","Lee, Jaejin (7601484232); Kim, Junghyun (55647150600); Jang, Choonki (17345513900); Kim, Seungkyun (14037548900); Egger, Bernhard (17345804800); Kim, Kwangsub (35214704700); Han, SangYong (57199142519)","7601484232; 55647150600; 17345513900; 14037548900; 17345804800; 35214704700; 57199142519","FaCSim: A fast and cycle-accurate architecture simulator for embedded systems","2008","ACM SIGPLAN Notices","43","7","","89","99","18","","https://www.scopus.com/pages/publications/67650021847?origin=resultslist","Article","Final","","Scopus","2-s2.0-67650021847"
